"Nummer","Bezeich","GatterDefine","CSharpTyp","LenMax","NachkDef","Typ","Match","Hilfe"
"6515","","ID_UMBUCHINTERN_PARSOLLWERT_EK","","0","0","4","",""
"6516","","ID_UMBUCHINTERN_PARRESTWERT_EK","","0","0","4","",""
"6517","","ID_UMBUCHINTERN_PARRESTWERTGES_EK","","0","0","4","",""
"6518","","ID_UMBUCHINTERN_PARSOLLWERT_VK","","0","0","4","",""
"6519","","ID_UMBUCHINTERN_PARRESTWERT_VK","","0","0","4","",""
"6520","","ID_UMBUCHINTERN_PARRESTWERTGES_VK","","0","0","4","",""
"6521","","ID_UMBUCHINTERN_PARTIEME_NUMMER","","0","0","4","",""
"6522","","ID_UMBUCHINTERN_PARTIEME_KURZTEXT","","0","0","4","",""
"6523","","ID_UMBUCHINTERN_PARTIEMENGENNACHKOMMA","","0","0","4","",""
"6524","","ID_UMBUCHINTERN_PARTIEWARENME_NUMMER","","0","0","4","",""
"6525","","ID_UMBUCHINTERN_PARTIEWARENMENGE","","0","0","4","",""
"6526","","ID_UMBUCHINTERN_PARTIENUMMER","","0","0","4","",""
"6528","","ID_UMBUCHINTERN_AUSPR_AKT","","0","0","4","",""
"6529","","ID_UMBUCHINTERN_GEBINDE_AKT","","0","0","4","",""
"6530","","ID_UMBUCHINTERN_LAGERNUMMER","","0","0","4","",""
"6531","","ID_UMBUCHINTERN_LAGERPLATZ","","0","0","4","",""
"6532","","ID_UMBUCHINTERN_OWAAGE_ID","","0","0","4","",""
"6533","","ID_UMBUCHINTERN_MENGE_HERKUNFT","","0","0","4","",""
"6534","","ID_UMBUCHINTERN_PARTIE_ANZ","","0","0","4","",""
"6535","","ID_UMBUCHINTERN_FREMDLAGERZWANG","","0","0","4","",""
"6536","","ID_UMBUCHINTERN_LGU_BUCHTYP","","0","0","4","",""
"6537","","ID_UMBUCHINTERN_LGU_BUCHTYP_KZ","","0","0","4","",""
"6538","","ID_UMBUCHINTERN_ARTIKELID","","0","0","4","",""
"6539","","ID_UMBUCHINTERN_ARTIKELNUMMER","","0","0","4","",""
"6540","Menge oder Gebinde im Umbuch Helper","ID_UMBUCHINTERN_MENGE_ODER_GEBINDE","","0","0","4","",""
"6599","SVVERT_PARAMETER","ID_SVVERT_PARAMETER","string","40","0","4","SVVERT","Verwendung intern zur SVVERT-Parameter-Übergabe"
"6601","Stoffstrom-Art","ID_STOFFSTROM_ART","short","5","0","3","Stoffstrom","Nummer der Stoffstromart aus Bestandteilliste (PARAM= GET: Zeile, Put: Stoffstromart)"
"6602","Bezeichnung der Stoffstromart","ID_STOFFSTROM_TEXT","string","40","0","0","Stoffstromtext","Bezeichnung der Stoffstrom-Art aus Format  (PARAM= GET: Zeile, Put: Stoffstromart)"
"6603","Stoffstromanteil","ID_STOFFSTROM_ANTEIL","double","15","2","3","Stoffstrom-Anteil","Stoffstromanteil in % oder ME/Grund-ME (PARAM= GET: Zeile, Put: Stoffstromart)"
"6604","Stoffstrom-Menge der Position","ID_STOFFSTROM_MENGE","double","15","2","3","Stoffstrom-Menge","Menge der Position (PARAM= GET: Zeile, Put: Stoffstromart)"
"6605","Mengeneinheit zum Anteil","ID_STOFFSTROM_MEANTEIL","int","5","0","3","StoffstromME-Anteil","Mengeneinheit zum Anteil: 0=%, sonst ME/GrundME (PARAM= GET: Zeile, Put: Stoffstromart)"
"6606","Mengeneinheitstext z. StoffstromanteilME","ID_STOFFSTROM_METEXT_ANTEIL","string","12","0","0","Stoffstromant.METext","Mengeneinheitstext z. Stoffstromanteil-ME (PARAM= GET: Zeile, Put: Stoffstromart)"
"6607","Mengeneinheit der Stoffstrom-Menge","ID_STOFFSTROM_MEMENGE","int","5","0","3","StoffstromME_Menge","Mengeneinheit der Stoffstrom-Menge (PARAM= GET: Zeile, Put: Stoffstromart)"
"6608","Mengeneinheitstext zur Stoffstrom-Menge","ID_STOFFSTROM_METEXT_MENGE","string","6","0","0","Stoffstrom ME-Text","Mengeneinheitstext zur Stoffstrom-Menge (PARAM= GET: Zeile, Put: Stoffstromart)"
"6609","Herkunft der Stoffstrom-Positionswerte","ID_STOFFSTROM_HERKUNFT","int","3","0","3","Stoffstrom-Herkunft","Herkunft der Stoffstrom-Positionswerte (PARAM= GET: Zeile, Put: Stoffstromart)"
"7001","Intra_V_Meldung","ID_INTRA_V_MELDUNG","int","8","0","3","Intra","Intrastat Warenbewegung Meldung"
"7002","Intra_VersendungEinfuhr","ID_INTRA_I_VERSENDUNGEINFUHR","int","8","0","3","Intra",""
"7003","Intra_Versendungsland","ID_INTRA_I_VERSENDUNGSLAND","string","2","0","1","Intra",""
"7004","Intra_Region","ID_INTRA_I_REGION","string","2","0","1","Intra",""
"7005","Intra_ArtdesGeschaefts","ID_INTRA_I_ARTDESGESCHAEFTS","int","8","0","3","Intra",""
"7006","Intra_Verkehrszweig","ID_INTRA_I_VERKEHRSZWEIG","int","8","0","3","Intra",""
"7007","Intra_Ursprungsland","ID_INTRA_I_URSPRUNGSLAND","string","2","0","1","Intra",""
"7008","Intra_MengeBesMasseinheit","ID_INTRA_I_MENGEBESMASSEINHEIT","int","8","0","3","Intra",""
"7009","Intra_Rechnungswert","ID_INTRA_I_RECHNUNGSWERT","double","15","0","3","Intra",""
"7010","Intra_StatistischerWert","ID_INTRA_I_STATISTISCHERWERT","double","15","0","3","Intra",""
"7011","INTRA_I_USTID_KUNDE","ID_INTRA_I_USTID_KUNDE","string","0","0","1","Intra",""
"7012","INTRA_I_USTID_MANDANT","ID_INTRA_I_USTID_MANDANT","string","0","0","1","Intra",""
"7013","INTRA_I_DREIECKSGESCHAEFT","ID_INTRA_I_DREIECKSGESCHAEFT","int","8","0","3","Intra",""
"7014","ID_ME_FIBUMEFAKTOR","ID_ME_FIBUMEFAKTOR","","0","0","0","",""
"7015","Warenbewegung Addon Zugang","ID_WARENBEWEGUNG_ADDON_ZUGANG","string","255","0","0","WabewAddon Zugang",""
"7016","Warenbewegung Addon Abgang","ID_WARENBEWEGUNG_ADDON_ABGANG","string","255","0","0","WabewAddon Abgang",""
"7017","Anzahl der Gebinde im Abgang","ID_GEBINDEZEILEN_ANZAHL_ABGANG","","0","0","0","AnzGebindeAbgang",""
"7018","Anzahl der Gebinde im Zugang","ID_GEBINDEZEILEN_ANZAHL_ZUGANG","","0","0","0","AnzGebindeZugang",""
"7019","Menge mit Nachbehandlung","ID_MENGE_MIT_NACHBEHANDLUNG","","0","0","0","",""
"7020","Universale Druckposition","ID_UNIVERSAL","","50","0","0","ID_UNIVERSAL",""
"7021","Markierident Zugang Lagerumbuchung","ID_MARKIERIDENT_ZUG","int","10","0","0","MarkieridentZugang",""
"7022","Markierident Abgang Lagerumbuchung","ID_MARKIERIDENT_ABG","int","10","0","0","MarkieridentAbgang",""
"7023","ID_BEMERK_FREMDSCHL","ID_BEMERK_FREMDSCHL","int","9","0","3","ID_BEMERK_FREMDSCHL","Bemerk.cpp"
"7024","Gebinde ME 1","ID_GEBINDE_ME_1","int","8","0","0","GebME1",""
"7025","Gebinde ME 2","ID_GEBINDE_ME_2","int","8","0","0","GebME2",""
"7026","Gebinde ME 3","ID_GEBINDE_ME_3","int","8","0","0","GebME3",""
"7027","Gebinde ME 4","ID_GEBINDE_ME_4","int","8","0","0","GebME4",""
"7028","INTRA_I_JAHR","ID_INTRA_I_JAHR","int","4","0","0","Intra",""
"7050","Nachhaltigkeit Status","ID_NH_STATUS","int","8","0","3","NH Status",""
"7051","Nachhaltigkeit Herkunft","ID_NH_HERKUNFT","int","8","0","3","NH Herkunft",""
"7052","Nachhaltigkeit Herkunft THG","ID_NH_HERKUNFTTHG","int","10","0","3","NH Herkunft THG",""
"7053","Nachhaltigkeit Anbau THG","ID_NH_ANBAUTHG","double","15","2","3","NH Anbau THG",""
"7054","Nachhaltigkeit Lieferung THG","ID_NH_LIEFERUNGTHG","double","15","2","3","NH Lieferung THG",""
"7055","Nachhaltigkeit Verarbeitung THG","ID_NH_VERARBEITUNGTHG","double","15","2","3","NH Verarbeitung THG",""
"7056","Nachhaltigkeit Allokationsfaktor THG","ID_NH_ALLOKATIONSFAKTORTHG","double","15","2","3","NH Allokationsfaktor",""
"7057","Nachhaltigkeit Konversionsfaktor THG","ID_NH_KONVERSIONSFAKTORTHG","double","15","2","3","NH Konversionsfaktor",""
"7058","Nachhaltigkeit Zertifikat Herkunft","ID_NH_ZERTIFIKATHERKUNFT","int","10","0","3","NH Zertifikat Herkun",""
"7059","Nachhaltigkeit Zertifikatnummer","ID_NH_ZERTIFIKATNUMMER","int","10","0","3","NH Zertifikatnummer",""
"7060","Nachhaltigkeit Zertifikatmethode","ID_NH_ZERTIFIKATMETHODE","int","10","0","3","NH Zertifikatmethode",""
"7061","Nachhaltigkeit Zertifikatbemerkung","ID_NH_ZERTIFIKATBEMERKUNG","string","255","0","0","NH Zertifikatbemerku",""
"7062","Nachhaltigkeit Anbauland Region","ID_NH_ANBAULAND_REGION","int","8","0","3","NH Anbauland Region",""
"7063","Nachhaltigkeit Zertifikat Ident","ID_NH_ZERTIFIKATIDENT","int","10","0","3","NH Zertifikat IDENT",""
"7064","Nachhaltigkeit Massebilanznummer","ID_NH_MASSEBILANZ_NUMMER","","8","0","3","NH Massebilanznummer",""
"7065","Nachhaltigkeit Massebilanz Masse Abgang","ID_NH_MASSEBILANZ_MASSEABGANG","double","15","2","3","NH Masse Abgang",""
"7066","Nachhaltigkeit Massebilanz Masse Zugang","ID_NH_MASSEBILANZ_MASSEZUGANG","double","15","2","3","NH Masse Zugang",""
"7067","Nachhaltigkeit Anbauland Herkunft","ID_NH_ANBAULAND_HERKUNFT","int","8","0","3","NH AnbaulandHerkunft",""
"7068","Nachhaltigkeit Herkunft Text","ID_NH_HERKUNFT_TEXT","string","255","0","0","NH Herkunft Text",""
"7069","Nachhaltigkeit Herkunft THG Text","ID_NH_HERKUNFTTHG_TEXT","string","255","0","0","NH Herkufnt THG Text",""
"7070","Nachhaltigkeit Zertifikat Herkunft Text","ID_NH_ZERTIFIKATHERKUNFT_TEXT","string","255","0","0","NH ZertHerkunft Text",""
"7071","Nachhaltigkeit Zertifikatnummer Text","ID_NH_ZERTIFIKATNUMMER_TEXT","string","255","0","0","NH ZertifNummer Text",""
"7072","Nachhaltigkeit Zertifikatmethode Text","ID_NH_ZERTIFIKATMETHODE_TEXT","string","255","0","0","NH ZertiMethode Text",""
"7073","Nachhaltigkeit Status Text","ID_NH_STATUS_TEXT","string","255","0","0","NH Status Text",""
"7074","Nachhaltigkeit Anbaulandherkunft Text","ID_NH_ANBAULAND_HERKUNFT_TEXT","string","255","0","0","NH Anbauherkunf Text",""
"7075","Nachhaltigkeit Texte Label","ID_NH_TEXTE_LABEL","","255","0","0","NHTEXT Label",""
"7076","Nachhaltigkeit Texte Text1","ID_NH_TEXTE_TEXT1","string","255","0","0","NHTEXT Text1",""
"7077","Nachhaltigkeit Texte Text2","ID_NH_TEXTE_TEXT2","string","255","0","0","NHTEXT Text2",""
"7078","Nachhaltigkeit Texte Text3","ID_NH_TEXTE_TEXT3","string","255","0","0","NHTEXT Text3",""
"7079","Nachhaltigkeit Texte Text4","ID_NH_TEXTE_TEXT4","string","255","0","0","NHTEXT Text4",""
"7080","Nachhaltigkeit Texte Text5","ID_NH_TEXTE_TEXT5","string","255","0","0","NHTEXT Text5",""
"7081","Nachhaltigkeit Texte Zertifikat BLE","ID_NH_TEXTE_ZERTIFIKAT_BLE","string","255","0","0","NHTEXT ZertifikatBLE",""
"7082","Nachhaltigkeit Anbaulandbezeichnung","ID_NH_ANBAULAND_BEZEICHNUNG","string","255","0","0","NH Anbaubezeichnung",""
"7083","Nachhaltigkeit NUTS Nummer","ID_NH_ANBAULAND_NUTSNUMMER","string","255","0","0","NH Anbau Nuts Nummer",""
"7084","Nachhaltigkeit Gesamt THG","ID_NH_GESAMTTHG","double","15","2","3","NH Gesamt THG",""
"7085","ID_NH_NACHMASSEBILANZFEST","ID_NH_NACHMASSEBILANZFEST","short","4","0","3","NACHMASSEBILANZFEST","Gibt an, ob eine Position in einer festgeschriebenen Massebilanz ist."
"7100","GUID der Warenposition, des Vorgangs o.ä","ID_GUID","","0","0","4","",""
"8001","Adresse","ID_KKD_ADRESSE","string","256","0","10","Adresse","Identifikation der Adresse des Kunden. Nur für PersonenkontenAdresse"
"8002","Bedienerid","ID_KKD_BEDIENERID","int","15","0","10","BedienerId","Bedienerid des Anlegers"
"8003","Bis Periode","ID_KKD_BISPERIODE","int","15","0","10","bisPeriode","Bis Periode"
"8004","Druckdatum","ID_KKD_DRUCKDATUM","DateTime","10","0","12","Druckdatum","Tagesdatum"
"8005","Fälligersaldo","ID_KKD_FAELLIGERSALDO","double","20","2","12","FaelligerSaldo","Fälliger Saldo"
"8006","Habenalt","ID_KKD_HABENALT","double","20","2","12","Habenalt","Habenbetrag des Vorgänger-Kontenblattes"
"8007","Habenneu","ID_KKD_HABENNEU","double","20","2","12","Habenneu","Neuer Sollbetrag"
"8008","Habensummer","ID_KKD_HABENSUMME","double","20","2","12","Habensumme","Habenneu- Habenalt"
"8009","Haben des Vorjahres","ID_KKD_HABENVJ","double","20","2","12","HabenVj","Haben des letzten Kontoblattes des Vorjahres"
"8010","Haben des Vorjahres in Periode","ID_KKD_HABENVJPER","short","8","0","10","HabenVjPer","Haben des Vorjahres in Abhängigkeit einer Periode"
"8011","Jahrnummer","ID_KKD_JAHRNUMMER","int","15","0","10","JahrNummer","Jahrnummer"
"8012","Kontoblattzähler ab Datum alt","ID_KKD_KONBLZAEABDATUMALT","DateTime","10","0","12","KonBlZaeAbDatumAlt","Abgrenzungsdatum des Vorgänger KontoBlattes"
"8013","Kontoblattzähler bis Datum alt","ID_KKD_KONBLZAEBISDATUMALT","DateTime","10","0","12","KonBlZaeBisDatumAlt","Kontoblattzähler bis Datum alt"
"8014","Kontoblatt zähler alt","ID_KKD_KONBLZAEDATUMALT","DateTime","10","0","12","KonBlZaeDatumAlt","Abgrenzungsdatum des Vorgönger KontoBlattes"
"8015","Kontoblattbezichnung","ID_KKD_KONTOBLBEZEICH","string","256","0","10","KontoBlBezeich","Bezeichnung, die beim Erstellen des Kontoblattes erfasst wurde"
"8016","Kontoblatt Abgrenzungsdatum","ID_KKD_KONTOBLBISDATUM","DateTime","10","0","12","KontoBlBisDatum","Abgrenzungsdatum"
"8017","Kontoblattdatum","ID_KKD_KONTOBLDATUM","DateTime","10","0","12","KontoBlDatum","Erstelldatum des KontoBlattes"
"8018","Kontoblattstatus","ID_KKD_KONTOBLSTATUS","short","8","0","10","KontoBlStatus","Status des Kontoblattes"
"8019","Nummer des aktuellen Kontoblattes","ID_KKD_KONTOBLZAEHLER","int","15","0","10","KontoBlZaehler","Nummer des aktuellen Kontoblattes"
"8020","Kontonummer","ID_KKD_KONTONUMMER","int","15","0","10","KontoNummer","Kontonummer"
"8021","Mandant","ID_KKD_MANDANT","string","256","0","10","MANDANT","Bezeichnung des aktuellen Mandanten"
"8022","Maximaleseite","ID_KKD_MAXSEITE","int","15","0","10","MaxSeite","Nur versorgt, wenn das Formular nur die Bereiche 600,602,603 und 609 hat."
"8023","Periodenbezeichnung","ID_KKD_PERIBEZEICH","string","256","0","10","PeriBezeich","Bezeichnung der  Abi-Periode"
"8024","Periodenbezeichnung bis","ID_KKD_PERIBEZEICHBIS","string","256","0","10","PeriBezeichBis","Periodenbezeichnung von"
"8025","Periodenbezeichnung von","ID_KKD_PERIBEZEICHVON","string","256","0","10","PeriBezeichVon","Bezeichnung der Von-Periode"
"8026","Periodennummer","ID_KKD_PERINUMMER","int","15","0","10","PeriNummer","Bis-Periode"
"8027","Rechnungsnummer","ID_KKD_RECHNUMMER","int","15","0","10","RechNummer","Rechnungsnummer, jedoch nur bei KOKORE"
"8028","Saldo","ID_KKD_SALDO","double","20","2","11","Saldo","Sollsumme - Habensumme"
"8029","Altessaldo","ID_KKD_SALDOALT","double","20","2","11","SaldoAlt","Sollalt ? Habenalt"
"8030","Saldo Haben alt","ID_KKD_SALDOALTHABEN","double","20","2","11","SaldoAltHaben","Alter Saldo Haben"
"8031","Saldo Soll alt","ID_KKD_SALDOALTSOLL","double","20","2","11","SaldoAltSoll","Alter Saldo Soll"
"8032","Saldo der Eröffnungsperiode","ID_KKD_SALDOEB","double","20","2","11","SaldoEB","Saldo der Eröffnungsperiode ( nur in Bereich 600 und 609)"
"8033","Saldo neu","ID_KKD_SALDONEU","double","20","2","11","SaldoNeu","SollNeu-habenNeu"
"8034","Saldo Haben neu","ID_KKD_SALDONEUHABEN","double","20","2","11","SaldoNeuHaben","Neues haben im Saldo"
"8035","Saldo Soll neu","ID_KKD_SALDONEUSOLL","double","20","2","11","SaldoNeuSoll","Saldo Soll neu"
"8036","Saldo im Vorjahr","ID_KKD_SALDOVJ","double","20","2","11","SaldoVj","SollVj & HabenVj"
"8037","Saldo des VJ in Abhängigkeit Periode","ID_KKD_SALDOVJPER","double","20","2","11","SaldoVjPer","Saldo des Vorjahres in Abhängigkeit der Periode"
"8038","Gewährtesskonto","ID_KKD_SKONTOGEWAEHRT","double","20","2","11","SkontoGewaehrt","Skonto gewährt"
"8039","Gezogenesskonto","ID_KKD_SKONTOGEZOGEN","double","20","2","11","SkontoGezogen","Skonto gezogen"
"8040","Sollbetrag des Vorgänger-Kontenblattes","ID_KKD_SOLLALT","double","20","2","11","Sollalt","Sollbetrag des Vorgänger-Kontenblattes"
"8041","Soll neu","ID_KKD_SOLLNEU","double","20","2","11","Sollneu","Solll neu"
"8042","Sollsumme","ID_KKD_SOLLSUMME","double","20","2","11","Sollsumme","Soll neu- Soll alt"
"8043","Soll des Kontenblattes im Vorjahr","ID_KKD_SOLLVJ","double","20","2","11","SollVj","Soll des letzten Kontoblattes des Vorjahres"
"8044","Soll im VJ in Abhängigkeit der Periode","ID_KKD_SOLLVJPER","short","8","0","10","SollVjPer","Soll des Vorjahres in Abhängigkeit der Periode"
"8045","Umsatz des Einkaufs","ID_KKD_UMSATZEK","double","20","2","11","UmsatzEK","Umsatz des Einkaufs"
"8046","Umsatz des Verkaufs","ID_KKD_UMSATZVK","double","20","2","11","UmsatzVK","Umsatz des Verkaufs"
"8047","Textkürzel des Bedieners","ID_KKD_USER","string","20","0","10","USER","Textkürzel des Bedieners"
"8048","Umsatzsteuerkennzeichen","ID_KKD_USTKENNZEICHEN","string","40","0","10","USTKENNZEICHEN","Umsatzsteuerkennzeichen"
"8049","von Periode","ID_KKD_VONPERIODE","int","15","0","10","vonPeriode","Von Periode"
"8050","Wechsel Obligo","ID_KKD_WECHSEL_OBLIGO","double","20","2","11","WECHSEL_OBLIGO","Wechsel Obligo"
"8051","Wechsel Obligo","ID_KKD_WECHSELOBLIGO","double","20","2","11","WechselObligo","Wechsel Obligo"
"8052","Stichtag des Wechsels","ID_KKD_WECHSELSTICHTAG","DateTime","10","0","12","WechselStichTag","Stichtag des Wechsels"
"8053","Werbetext","ID_KKD_WERBETEXT","string","256","0","10","WerbeText","Werbetext"
"8054","Bezeichnung der debitdorischen Zahlart","ID_KKD_ZAHLARTBEZ_DEBIT","string","256","0","10","ZAHLARTBEZ_DEBIT","Bezeichnung der debitdorischen Zahlart"
"8055","Bezeichnung der kreditdorischen Zahlart","ID_KKD_ZAHLARTBEZ_KREDIT","string","256","0","10","ZAHLARTBEZ_KREDIT","Bezeichnung der kreditdorischen Zahlart"
"8056","Nummer der debitdorischen Zahlart","ID_KKD_ZAHLARTID_DEBIT","int","15","0","10","ZAHLARTID_DEBIT","Nummer der debitdorischen Zahlart"
"8057","Nummer der kreditdorischen Zahlart","ID_KKD_ZAHLARTID_KREDIT","int","15","0","10","ZAHLARTID_KREDIT","Nummer der kreditdorischen Zahlart"
"8058","Zahlungsausgang","ID_KKD_ZAHLUNGSAUSGANG","double","20","2","11","ZahlungsAusgang","Zahlungsausgang"
"8059","Zahlungseingang","ID_KKD_ZAHLUNGSEINGANG","double","20","2","11","ZahlungsEingang","Zahlungseingang"
"8060","Artikelnummer","ID_KKD_ARTIKELNUMMER","string","40","0","10","ARTIKELNUMMER","Artikelnummer"
"8061","Artikeltext","ID_KKD_ARTTEXT","string","256","0","10","ARTTEXT","Artikeltext"
"8062","Bezeichnung","ID_KKD_BEZEICHNUNG","string","256","0","10","BEZEICHNUNG","Bezeichnung"
"8063","Brutto","ID_KKD_BRUTTO","double","20","2","11","BRUTTO","Brutto"
"8064","Brutto haben","ID_KKD_BRUTTOHABEN","double","20","2","11","BRUTTOHABEN","Brutto Haben"
"8065","Brutto soll","ID_KKD_BRUTTOSOLL","double","20","2","11","BRUTTOSOLL","Brutto Soll"
"8066","Preiseinheitszeichen","ID_KKD_EZHT","string","256","0","10","EZHT","Preiseinheitszeichen"
"8067","Vorgangsklasse der Fibu","ID_KKD_FIBUV_KLASSE","int","15","0","10","FiBuV_Klasse","Vorgangsklasse der Fibu"
"8068","Vorgangsklassenbezeichnung der Fibu","ID_KKD_FIBUV_KLBEZEICH","string","256","0","10","FiBuV_KlBezeich","Vorgangsklassenbezeichnung der Fibu"
"8069","Kurzbezeichnung der Vklasse in der Fibu","ID_KKD_FIBUV_KLKURZBEZ","string","256","0","10","FiBuV_KlKurzBez","Kurzbezeichnung der Vorgangsklasse in der Fibu"
"8070","Nettobetrag","ID_KKD_FIBUVP_BETRAG","double","20","2","11","FiBuVP_Betrag","Nettobetrag"
"8071","Steuer","ID_KKD_FIBUVP_STEUWERT","double","20","2","11","FiBuVP_SteuWert","Steuer"
"8072","Belegtext, wie in der Fibu hinterlegt","ID_KKD_FIBUVP_TEXT","string","256","0","10","FiBuVP_Text","Belegtext, wie in der Fibu hinterlegt"
"8073","Gebinde","ID_KKD_GEBINDE","double","20","2","11","GEBINDE","Gebinde"
"8074","Die Gegenkontonummer","ID_KKD_GEGENKONTO","int","15","0","10","GegenKonto","Die Gegenkontonummer"
"8075","Bezeichnung der Gegenkontonummer","ID_KKD_GEGENKONTOBEZEICH","string","256","0","10","GegenKontoBezeich","Bezeichnung der Gegenkontonummer"
"8076","Gesamtkonto","ID_KKD_GESAMTSKONTO","double","20","2","11","GESAMTSKONTO","Das Gesamtkonto"
"8077","Haben","ID_KKD_HABEN","double","20","2","11","HABEN","Das Haben"
"8078","Habenbetrag","ID_KKD_HABENBETRAG","double","20","2","11","Habenbetrag","Der Haben Betrag"
"8079","Forderung im Haben sonst leer","ID_KKD_HABENFBETRAG","double","20","2","11","HabenFBetrag","Bei Personenkonten Forderung im Haben sonst leer"
"8080","Habenkostenstelle","ID_KKD_HABENKST","int","15","0","10","Habenkst","Kostenstelle des Habens"
"8081","Habensteuer","ID_KKD_HABENSTEUER","double","20","2","11","Habensteuer","Habensteuer"
"8082","Steuersatz","ID_KKD_STEUERSATZ","double","20","2","11","Steuersatz","Der Steuersatz"
"8083","Verbindlichkeiten im Haben sonst leer","ID_KKD_HABENVBETRAG","double","20","2","11","HabenVBetrag","Bei Personenkonten Verbindlichkeiten im Haben sonst leer"
"8084","Kontobezeichnung","ID_KKD_KONTOBEZEICH","string","256","0","10","KontoBezeich","Die Kontobezeichnung"
"8085","Kontenerlös","ID_KKD_KONTONRERLOES","int","15","0","10","KONTONRERLOES","Der Kontenerlös"
"8087","Kontraktid","ID_KKD_KONTRAKTID","int","15","0","10","KONTRAKTID","Die Kontraktid"
"8088","Kontrakt Abdatum","ID_KKD_KTRABDATUM","DateTime","10","0","12","KTRABDATUM","Das Kontrakt Abdatum"
"8089","Kontraktbezeichnung","ID_KKD_KTRBEZEICH","string","256","0","10","KTRBEZEICH","Die Kontraktbezeichnung"
"8090","Kontrakt Bisdatum","ID_KKD_KTRBISDATUM","DateTime","10","0","12","KTRBISDATUM","Das Kontrakt Bisdatum"
"8091","Kontrakt Fixdatum","ID_KKD_KTRBISDATUMFIX","DateTime","10","0","12","KTRBISDATUMFIX","Das Kontrakt Fixdatum"
"8092","Kontraktdatum","ID_KKD_KTRDATUM","DateTime","10","0","12","KTRDATUM","Das Kontraktdatum"
"8093","Kontraktgesamtmenge","ID_KKD_KTRGESAMTMENGE","double","20","2","11","KTRGESAMTMENGE","Die Gesamtmenge des Kontraktes"
"8094","Kontraktgesamtwert","ID_KKD_KTRGESAMTWERT","double","20","2","11","KTRGESAMTWERT","Der Gesamtwert des Kontraktes"
"8095","Kontraktgruppenid","ID_KKD_KTRGRUPID","int","15","0","10","KTRGRUPID","Die Kontraktgruppenid"
"8096","Kontraktklasse","ID_KKD_KTRKLASSE","int","15","0","10","KTRKLASSE","Die Klasse des Kontraktes"
"8097","Die Kurzbezeichnung der Kontraktmenge","ID_KKD_KTRMEKURZ","string","256","0","10","KTRMEKURZ","Die Kurzbezeichnung der Mengeneinheit des Kontraktes"
"8098","Kontraktmengeneinheit","ID_KKD_KTRMENGENEINHEIT","string","256","0","10","KTRMENGENEINHEIT","Die Kontraktmengeneinheit"
"8099","Kontraktnummer","ID_KKD_KTRNUMMER","int","15","0","10","KTRNUMMER","Die Kontraktnummer"
"8100","Kontraktreferenznummer","ID_KKD_KTRREFERENZNR","string","40","0","10","KTRREFERENZNR","Die Kontrakt Referenz Nummer"
"8101","Kontraktrestmenge","ID_KKD_KTRRESTMENGE","double","20","2","11","KTRRESTMENGE","Die Restmenge des Kontraktes"
"8102","Totalekontraktrestmenge","ID_KKD_KTRRESTMENGETOTAL","double","20","2","11","KTRRESTMENGETOTAL","Die Totale Restmenge des Kontraktes"
"8103","Kontraktrestwert","ID_KKD_KTRRESTWERT","double","20","2","11","KTRRESTWERT","Der Kontraktrestwert"
"8104","Totalerkontraktrestwert","ID_KKD_KTRRESTWERTTOTAL","double","20","2","11","KTRRESTWERTTOTAL","Der Totale Restwert des Kontraktes"
"8105","Die Kontrakt Anzahl der Vorauszeiträume","ID_KKD_KTRVORAUSANZAHL","int","15","0","10","KTRVORAUSANZAHL","Die Kontraktvorausanzahl"
"8106","Lagernummer","ID_KKD_LAGERNUMMER","int","15","0","10","LAGERNUMMER","Die Lagernummer"
"8107","Lagerplatz","ID_KKD_LAGERPLATZ","int","15","0","10","LAGERPLATZ","Der Lagerplatz"
"8108","Lieferdatum","ID_KKD_LIEFDAT","DateTime","10","0","12","LIEFDAT","Das Lieferdatum"
"8109","Liefernummer","ID_KKD_LIEFNUMMER","string","20","0","10","LIEFNUMMER","Die Liefernummer"
"8110","Die Bezeichnung der Mengeneinheit","ID_KKD_ME_TEXT","string","256","0","10","ME_TEXT","Der Mengeneinheitsnummer als Text"
"8111","Die Bezeichnung der Preismengeneinheit","ID_KKD_ME_TEXTPREIS","string","256","0","10","ME_TEXTPREIS","Der Mengeneinheitsnummer des Preises als Text"
"8112","Menge","ID_KKD_MENGE","double","20","2","11","MENGE","Die Menge"
"8113","Netto","ID_KKD_NETTO","double","20","2","11","NETTO","Das Netto"
"8114","Nettohaben","ID_KKD_NETTOHABEN","double","20","2","11","NETTOHABEN","Das Nettohaben"
"8115","Nettosoll","ID_KKD_NETTOSOLL","double","20","2","11","NETTOSOLL","Das Nettosoll"
"8116","Partiebezeichnung","ID_KKD_PARTIEBEZEICH","string","256","0","10","PARTIEBEZEICH","Die Partiebezeichnung"
